date_time,temp,rH
196710101800,-25.55555556,
196710102100,-16.11111111,
196710110000,-16.66666667,
196710110300,-18.88888889,
196710110600,-17.77777778,
196710110900,-23.33333333,
196710111200,-25,
196710111500,-26.66666667,
196710111800,-27.22222222,
196710112100,-15.55555556,
196710120000,-17.22222222,
196710120300,-13.88888889,
196710120600,-13.33333333,
196710120900,-20.55555556,
196710121200,-26.66666667,
196710121500,-26.11111111,
196710121800,-26.11111111,
196710122100,-21.66666667,
196710130000,-11.66666667,
196710130300,-16.11111111,
196710130600,-16.66666667,
196710130900,-16.11111111,
196710131200,-17.77777778,
196710131500,-18.33333333,
196710131800,-18.33333333,
196710132100,-19.44444444,
196710140000,-15,
196710140300,-13.88888889,
196710140600,-14.44444444,
196710140900,-21.66666667,
196710141200,-22.22222222,
196710141500,-23.88888889,
196710141800,-21.66666667,
196710142100,-16.11111111,
196710150000,-15.55555556,
196710150300,-11.11111111,
196710150600,-11.66666667,
196710150900,-12.77777778,
196710151200,-10.55555556,
196710151500,-11.11111111,
196710151800,-14.44444444,
196710152100,-16.11111111,
196710160000,-12.22222222,
196710160300,-13.88888889,
196710160600,-12.22222222,
196710160900,-18.33333333,
196710161200,-20,
196710161500,-22.22222222,
196710161800,-22.22222222,
196710162100,-16.11111111,
196710170000,-15,40.18432209
196710170300,-15,65.63258299
196710170600,-16.66666667,56.3167175
196710170900,-21.11111111,55.00369656
196710171200,-22.22222222,49.25208766
196710171500,-21.66666667,32.27868862
196710171800,-20.55555556,44.87722457
196710172100,-17.77777778,31.86927687
196710180000,-15.55555556,65.49604768
196710180300,-15,44.41560755
196710180600,-15,51.5147461
196710180900,-17.22222222,68.32881812
196710181200,-15,54.09795697
196710181500,-16.66666667,59.15535934
196710181800,-16.11111111,65.35878421
196710182100,-15,75.68049374
196710190000,-15,72.18794689
196710190300,-14.44444444,75.78369803
196710190600,-15,72.18794689
196710190900,-13.88888889,69.09198256
196710191200,-13.33333333,52.01988096
196710191500,-14.44444444,56.95529247
196710191800,-15,59.61565284
196710192100,-13.33333333,66.03786235
196710200000,-12.77777778,66.17152733
196710200300,-12.22222222,54.91193693
196710200600,-12.77777778,63.13251694
196710200900,-13.33333333,69.21672736
196710201200,-15,68.84041144
196710201500,-18.88888889,50.31140579
196710201800,-18.88888889,58.53111908
196710202100,-16.66666667,48.51924687
196710210000,-15.55555556,40.00121629
196710210300,-15.55555556,65.49604768
196710210600,-16.11111111,65.35878421
196710210900,-18.88888889,47.81168966
196710211200,-16.66666667,62.12170934
196710211500,-19.44444444,52.75792246
196710211800,-20,61.226178
196710212100,-17.77777778,48.16683713
196710220000,-12.22222222,54.91193693
196710220300,-15,65.63258299
196710220600,-15.55555556,65.49604768
196710220900,-17.77777778,58.84475309
196710221200,-18.33333333,55.82999141
196710221500,-17.77777778,45.78562331
196710221800,-17.77777778,53.26592903
196710222100,-17.22222222,37.4688922
196710230000,-15.55555556,25.10419437
196710230300,-15.55555556,56.63747975
196710230600,-16.66666667,48.51924687
196710230900,-21.66666667,30.56514885
196710231200,-23.88888889,23.7839397
196710231500,-24.44444444,43.5780344
196710231800,-25.55555556,56.58417054
196710232100,-20,20.04773812
196710240000,-16.11111111,34.14555024
196710240300,-15,51.5147461
196710240600,-17.77777778,43.51077014
196710240900,-21.11111111,44.6935862
196710241200,-23.88888889,41.46612837
196710241500,-26.11111111,56.41677125
196710241800,-24.44444444,35.01507843
196710242100,-21.11111111,29.11988943
196710250000,-16.11111111,32.42323665
196710250300,-15.55555556,59.46296579
196710250600,-16.66666667,46.14441869
196710250900,-21.66666667,57.73360428
196710251200,-23.88888889,60.1462107
196710251500,-25.55555556,53.64159991
196710251800,-25,36.80774341
196710252100,-17.77777778,39.2634487
196710260000,-13.33333333,49.56014411
196710260300,-13.33333333,42.79409537
196710260600,-12.77777778,69.3407842
196710260900,-15,75.68049374
196710261200,-10,63.8328216
196710261500,-15,65.63258299
196710261800,-15.55555556,46.50061138
196710262100,-10,50.57676582
196710270000,-8.333333333,58.65162148
196710270300,-7.222222222,38.85066775
196710270600,-10.55555556,73.09196259
196710270900,-14.44444444,68.9665454
196710271200,-16.11111111,65.35878421
196710271500,-20.55555556,52.41554961
196710271800,-20,47.45379595
196710272100,-17.77777778,31.86927687
196710280000,-10,58.19753157
196710280300,-10,58.19753157
196710280600,-12.22222222,52.35314813
196710280900,-16.66666667,68.45778409
196710281200,-17.22222222,61.97434735
196710281500,-18.88888889,67.93758583
196710281800,-19.44444444,55.50175088
196710282100,-15.55555556,56.63747975
196710290000,-10.55555556,55.39179221
196710290300,-10,63.8328216
196710290600,-11.66666667,79.85407176
196710290900,-13.33333333,72.53183279
196710291200,-13.88888889,72.41786378
196710291500,-13.88888889,72.41786378
196710291800,-12.77777778,76.08963248
196710292100,-12.77777778,69.3407842
196710300000,-11.66666667,69.58685151
196710300300,-11.66666667,69.58685151
196710300600,-12.22222222,69.46415747
196710300900,-13.33333333,79.59126166
196710301200,-12.77777778,72.64514819
196710301500,-16.11111111,75.47221883
196710301800,-17.77777778,58.84475309
196710302100,-12.22222222,54.91193693
196710310000,-11.66666667,52.51874085
196710310300,-10,55.55033721
196710310600,-10.55555556,73.09196259
196710310900,-13.88888889,69.09198256
196710311200,-17.77777778,50.65876926
196710311500,-11.66666667,87.43026566
196710311800,-12.22222222,72.75781444
196710312100,-11.66666667,76.29056792
196711010000,-10,73.20207635
196711010300,-8.888888889,73.42042637
196711010600,-8.888888889,73.42042637
196711010900,-10,60.95697922
196711011200,-10.55555556,60.81082176
196711011500,-11.11111111,57.89127496
196711011800,-12.22222222,57.58216582
196711012100,-9.444444444,63.97076256
196711020000,-8.888888889,44.2130769
196711020300,-8.888888889,55.86533259
196711020600,-9.444444444,66.95881291
196711020900,-16.66666667,62.12170934
196711021200,-22.22222222,46.72973916
196711021500,-20,71.11975637
196711021800,-22.22222222,57.57177119
196711022100,-15.55555556,62.41419306
196711030000,-11.66666667,76.29056792
196711030300,-10.55555556,87.54273279
196711030600,-11.66666667,72.869836
196711030900,-15,83.12269238
196711031200,-16.11111111,79.14224233
196711031500,-18.88888889,52.92799602
196711031800,-11.66666667,69.58685151
196711032100,-9.444444444,76.68534585
196711040000,-7.222222222,56.33262841
196711040300,-7.777777778,61.53456249
196711040600,-9.444444444,66.95881291
196711040900,-10,69.95090146
196711041200,-11.11111111,69.70887066
196711041500,-11.66666667,79.85407176
196711041800,-12.22222222,76.19039935
196711042100,-11.11111111,63.55483119
196711050000,-11.11111111,47.89945798
196711050300,-12.22222222,52.35314813
196711050600,-12.77777778,54.75056983
196711050900,-13.33333333,66.03786235
196711051200,-14.44444444,68.9665454
196711051500,-14.44444444,68.9665454
196711051800,-13.88888889,65.9034861
196711052100,-13.33333333,44.95112999
196711060000,-12.77777778,47.37973832
196711060300,-12.22222222,52.35314813
196711060600,-12.77777778,60.21904132
196711060900,-13.88888889,65.9034861
196711061200,-15,65.63258299
196711061500,-13.33333333,69.21672736
196711061800,-16.11111111,86.96523452
196711062100,-15,68.84041144
196711070000,-14.44444444,42.43355223
196711070300,-13.33333333,35.0643422
196711070600,-15,36.31877089
196711070900,-16.11111111,56.47746882
196711071200,-16.11111111,86.96523452
196711071500,-16.11111111,62.26832327
196711071800,-16.11111111,56.47746882
196711072100,-15.55555556,68.71357623
196711080000,-14.44444444,38.39108872
196711080300,-13.88888889,42.61411314
196711080600,-14.44444444,40.36689081
196711080900,-15.55555556,68.71357623
196711081200,-17.77777778,68.19913282
196711081500,-16.66666667,62.12170934
196711081800,-16.11111111,62.26832327
196711082100,-15.55555556,59.46296579
196711090000,-14.44444444,49.21589031
196711090300,-13.33333333,38.75650954
196711090600,-13.88888889,36.68599851
196711090900,-13.88888889,59.91881203
196711091200,-12.77777778,69.3407842
196711091500,-15.55555556,68.71357623
196711091800,-14.44444444,62.70371591
196711092100,-11.11111111,41.45096192
196711100000,-7.777777778,48.92155827
196711100300,-5,47.54594692
196711100600,-6.111111111,51.73257196
196711100900,-7.222222222,51.4056366
196711101200,-9.444444444,53.17422018
196711101500,-8.888888889,53.33637754
196711101800,-7.777777778,46.69629424
196711102100,-7.777777778,46.69629424
196711110000,-7.222222222,56.33262841
196711110300,-6.111111111,54.13699614
196711110600,-5.555555556,49.59020652
196711110900,-7.222222222,61.67721393
196711111200,-7.777777778,48.92155827
196711111500,-11.11111111,52.68364235
196711111800,-10.55555556,41.62974106
196711112100,-5.555555556,49.59020652
196711120000,-4.444444444,59.68688363
196711120300,-2.777777778,44.075176
196711120600,-3.888888889,45.76501171
196711120900,-5,67.97045632
196711121200,-6.111111111,67.72152823
196711121500,-6.666666667,87.9249896
196711121800,-6.666666667,87.9249896
196711122100,-6.111111111,67.72152823
196711130000,-6.111111111,70.77737432
196711130300,-3.888888889,50.08505196
196711130600,-4.444444444,52.21807523
196711130900,-5.555555556,51.89505793
196711131200,-6.111111111,70.77737432
196711131500,-5,77.44747449
196711131800,-4.444444444,71.12199943
196711132100,-4.444444444,68.0939424
196711140000,-2.777777778,62.79384196
196711140300,-2.777777778,55.07565866
196711140600,-2.777777778,62.79384196
196711140900,-5.555555556,70.89287698
196711141200,-4.444444444,54.60931149
196711141500,-5,77.44747449
196711141800,-4.444444444,59.68688363
196711142100,-3.888888889,59.83204824
196711150000,-2.777777778,55.07565866
196711150300,-2.777777778,50.4118061
196711150600,-4.444444444,57.09777158
196711150900,-5,62.2409454
196711151200,-5.555555556,67.84631957
196711151500,-6.111111111,80.69596198
196711151800,-5,77.44747449
196711152100,-3.333333333,50.24874241
196711160000,-2.222222222,52.85634158
196711160300,-2.777777778,55.07565866
196711160600,-2.777777778,60.12036067
196711160900,-4.444444444,57.09777158
196711161200,-7.777777778,56.1775526
196711161500,-8.333333333,76.87925661
196711161800,-6.666666667,64.65007649
196711162100,-7.222222222,61.67721393
196711170000,-5.555555556,54.29510148
196711170300,-4.444444444,45.59489549
196711170600,-5,62.2409454
196711170900,-6.111111111,64.78388743
196711171200,-9.444444444,53.17422018
196711171500,-11.11111111,69.70887066
196711171800,-9.444444444,48.41338896
196711172100,-5.555555556,59.39452225
196711180000,-3.888888889,50.08505196
196711180300,-3.888888889,54.76542066
196711180600,-5,65.04948731
196711180900,-6.666666667,77.16586893
196711181200,-7.777777778,53.65865213
196711181500,-7.777777778,76.97535711
196711181800,-5.555555556,59.39452225
196711182100,-5.555555556,54.29510148
196711190000,-3.888888889,52.37861012
196711190300,-3.888888889,47.88155277
196711190600,-4.444444444,57.09777158
196711190900,-7.777777778,76.97535711
196711191200,-9.444444444,55.70818313
196711191500,-10.55555556,73.09196259
196711191800,-8.888888889,64.10800576
196711192100,-6.666666667,59.0994309
196711200000,-5,56.94609885
196711200300,-5,67.97045632
196711200600,-4.444444444,65.18128364
196711200900,-6.666666667,73.84973536
196711201200,-7.777777778,64.38041401
196711201500,-8.333333333,73.52867118
196711201800,-8.333333333,64.24455498
196711202100,-6.111111111,51.73257196
196711210000,-3.888888889,52.37861012
196711210300,-5.555555556,54.29510148
196711210600,-6.111111111,56.64072488
196711210900,-6.666666667,70.66123865
196711211200,-7.777777778,64.38041401
196711211500,-7.222222222,64.51558659
196711211800,-6.111111111,80.69596198
196711212100,-5,52.05689176
196711220000,-3.333333333,36.55988676
196711220300,-3.333333333,40.08191869
196711220600,-2.777777778,29.10630406
196711220900,-3.888888889,43.73241832
196711221200,-3.888888889,38.10953196
196711221500,-3.333333333,31.79439126
196711221800,-2.777777778,31.96853296
196711222100,-1.111111111,31.02542649
196711230000,0,13.93292644
196711230300,-0.555555556,29.79203345
196711230600,-1.111111111,44.58518501
196711230900,-2.777777778,48.21473669
196711231200,-10,26.85491264
196711231500,-6.111111111,43.04030294
196711231800,-3.888888889,47.88155277
196711232100,-3.333333333,54.92086896
196711240000,-3.333333333,59.97653957
196711240300,-4.444444444,62.3801768
196711240600,-5,56.94609885
196711240900,-6.111111111,73.95554722
196711241200,-6.111111111,73.95554722
196711241500,-6.666666667,73.84973536
196711241800,-7.222222222,49.08967273
196711242100,-6.666666667,49.25715145
196711250000,-4.444444444,49.92073337
196711250300,-2.777777778,46.10350651
196711250600,-3.333333333,45.93454859
196711250900,-6.111111111,54.13699614
196711251200,-9.444444444,44.03773615
196711251500,-10,73.20207635
196711251800,-10.55555556,43.68531214
196711252100,-5.555555556,49.59020652
196711260000,-5,52.05689176
196711260300,-2.222222222,46.27188588
196711260600,-2.777777778,48.21473669
196711260900,-6.111111111,51.73257196
196711261200,-11.11111111,60.66395271
196711261500,-12.22222222,79.76700863
196711261800,-8.888888889,61.24717325
196711262100,-6.111111111,49.42399564
196711270000,-3.333333333,52.53849825
196711270300,-1.666666667,44.41573237
196711270600,-2.222222222,50.57424443
196711270900,-6.111111111,51.73257196
196711271200,-7.777777778,73.63630149
196711271500,-10,73.20207635
196711271800,-10,58.19753157
196711272100,-5.555555556,49.59020652
196711280000,-3.333333333,65.44288751
196711280300,-2.777777778,60.12036067
196711280600,-2.777777778,55.07565866
196711280900,-3.888888889,59.83204824
196711281200,-8.333333333,61.39121674
196711281500,-10.55555556,73.09196259
196711281700,-10,55.55033721
196711281800,-10,55.55033721
196711282100,-6.111111111,59.24731935
196711290000,-3.888888889,59.83204824
196711290300,-3.888888889,62.51873443
196711290600,-3.888888889,62.51873443
196711290900,-4.444444444,59.68688363
196711291200,-5.555555556,70.89287698
196711291500,-6.111111111,67.72152823
196711291800,-6.111111111,67.72152823
196711292100,-4.444444444,59.68688363
196711300000,-3.888888889,62.51873443
196711300300,-4.444444444,71.12199943
196711300600,-4.444444444,68.0939424
196711300900,-5,80.85827431
196711301200,-6.111111111,77.26028839
196711301500,-6.666666667,80.61406496
196711301800,-5.555555556,80.77736384
196711302100,-3.333333333,71.34863809
196712010000,-1.666666667,44.41573237
196712010300,-1.111111111,50.89725063
196712010600,-1.666666667,53.01430051
196712010900,-1.666666667,46.43968716
196712011200,-2.777777778,31.96853296
196712011500,-3.333333333,48.04844704
196712011800,-1.666666667,42.47085325
196712012100,-1.111111111,55.53609914
196712020000,-0.555555556,40.94685042
196712020300,-1.111111111,40.77484078
196712020600,-1.111111111,25.74218326
196712020900,-2.222222222,50.57424443
196712021200,-6.666666667,67.59607838
196712021500,-7.777777778,61.53456249
196712021800,-6.666666667,67.59607838
196712022100,-5,71.00775067
196712030000,-2.222222222,55.22979205
196712030300,-1.666666667,57.84609998
196712030600,-2.777777778,57.5487649
196712030900,-3.888888889,59.83204824
196712031200,-5,67.97045632
196712031500,-5.555555556,67.84631957
196712031800,-5,67.97045632
196712032100,-5,91.90717787
196712040000,-2.777777778,60.12036067
196712040300,-1.111111111,38.9809457
196712040600,-1.666666667,57.84609998
196712040900,-3.333333333,62.65662169
196712041200,-4.444444444,84.46905937
196712041500,-5.555555556,77.35415558
196712041800,-3.888888889,62.51873443
196712042100,-2.777777778,62.79384196
196712050000,-0.555555556,53.32830231
196712050300,-1.111111111,60.54783322
196712050600,-1.666666667,57.84609998
196712050900,-2.777777778,52.69774145
196712051200,-3.888888889,81.01863596
196712051500,-3.888888889,62.51873443
196712051800,-3.888888889,57.2487717
196712052100,-2.222222222,52.85634158
196712060000,-1.111111111,53.17162012
196712060300,-1.111111111,57.99377749
196712060600,0,53.484349
196712060900,-2.222222222,44.24572937
196712061200,-3.888888889,62.51873443
196712061500,-5.555555556,77.35415558
196712061800,-2.777777778,40.25587982
196712062100,-0.555555556,40.94685042
196712070000,0,34.360782
196712070300,0,37.60430703
196712070600,-1.666666667,46.43968716
196712070900,-1.111111111,40.77484078
196712071200,0.555555556,53.63976214
196712071500,-2.777777778,48.21473669
196712071800,0,39.32633111
196712072100,-1.111111111,55.53609914
196712080000,0.555555556,51.37710575
196712080300,0,55.83980874
196712080600,0.555555556,45.09024142
196712080900,-1.111111111,42.64205395
196712081200,-1.666666667,53.01430051
196712081500,-2.222222222,65.70186398
196712081800,-1.111111111,60.54783322
196712082100,-0.555555556,63.33612061
196712090000,0,88.54144468
196712090300,1.111111111,75.278147
196712090600,0.555555556,69.1766699
196712090900,0,55.83980874
196712091200,0.555555556,66.33800016
196712091500,0.555555556,66.33800016
196712091800,0.555555556,55.99069533
196712092100,1.111111111,51.53582233
196712100000,1.111111111,53.79454367
196712100300,1.666666667,39.84096889
196712100600,1.111111111,43.32164384
196712100900,-1.111111111,55.53609914
196712101200,0.555555556,55.99069533
196712101500,0.555555556,66.33800016
196712101800,-0.555555556,48.87386782
196712102100,-1.111111111,55.53609914
196712110000,0,51.21777262
196712110300,0.555555556,47.10512175
196712110600,1.111111111,53.79454367
196712110900,-1.666666667,50.73605879
196712111200,-2.222222222,52.85634158
196712111500,0.555555556,47.10512175
196712111800,-2.222222222,50.57424443
196712112100,-1.111111111,50.89725063
196712120000,0,46.93962756
196712120300,1.111111111,45.25749349
196712120600,-1.666666667,46.43968716
196712120900,-2.777777778,50.4118061
196712121200,-3.333333333,48.04844704
196712121500,-3.333333333,36.55988676
196712121800,-1.666666667,37.08398111
196712122100,0,42.98289219
196712130000,-0.555555556,51.05782141
196712130300,0,44.92243943
196712130600,0,49.03714865
196712130900,-2.777777778,52.69774145
196712131200,-3.333333333,45.93454859
196712131500,-5,47.54594692
196712131800,-3.333333333,57.39910191
196712132100,-2.777777778,62.79384196
196712140000,-1.111111111,55.53609914
196712140300,0,42.98289219
196712140600,0,55.83980874
196712140900,-1.666666667,53.01430051
196712141200,-2.777777778,52.69774145
196712141500,-3.333333333,59.97653957
196712141800,-2.777777778,62.79384196
196712142100,-1.111111111,68.82141036
196712150000,0.555555556,60.9693838
196712150300,1.666666667,56.2905438
196712150600,1.666666667,53.94869555
196712150900,0,66.21205058
196712151200,-1.666666667,71.68400817
196712151500,-2.777777778,62.79384196
196712151800,-2.222222222,60.26351461
196712152100,0,51.21777262
196712160000,2.777777778,52.00828837
196712160300,2.222222222,40.01159268
196712160600,2.222222222,40.01159268
196712160900,3.333333333,54.40739316
196712161200,-0.555555556,68.94044917
196712161500,-1.111111111,65.95824208
196712161800,0.555555556,66.33800016
196712162100,1.666666667,47.43438495
196712170000,3.333333333,56.73554023
196712170300,4.444444444,52.47526234
196712170600,3.333333333,54.40739316
196712170900,1.111111111,61.1085989
196712171200,0.555555556,72.12276741
196712171500,0,60.82951985
196712171800,0,63.47005644
196712172100,1.666666667,63.8679961
196712180000,3.333333333,56.73554023
196712180300,5,48.40842454
196712180600,4.444444444,54.71007994
196712180900,3.333333333,59.15179464
196712181200,-0.555555556,60.68900401
196712181500,-3.888888889,57.2487717
196712181800,-1.666666667,53.01430051
196712182100,3.333333333,43.9928792
196712190000,3.333333333,56.73554023
196712190300,1.666666667,69.41043947
196712190600,1.111111111,63.73599087
196712190900,0,69.05886778
196712191200,-0.555555556,78.17475555
196712191500,-1.666666667,53.01430051
196712191800,-1.111111111,74.88143141
196712192100,-0.555555556,81.48830887
196712200000,0,69.05886778
196712200300,0,69.05886778
196712200600,0,69.05886778
196712200900,-0.555555556,63.33612061
196712201200,-1.111111111,68.82141036
196712201500,-1.111111111,68.82141036
196712201800,-0.555555556,63.33612061
196712202100,0,69.05886778
196712210000,1.111111111,63.73599087
196712210300,2.222222222,66.71207269
196712210600,1.666666667,61.24716818
196712210900,-0.555555556,66.08546574
196712211200,-0.555555556,66.08546574
196712211500,-1.111111111,65.95824208
196712211800,-0.555555556,63.33612061
196712212100,0,53.484349
196712220000,1.111111111,63.73599087
196712220300,1.666666667,39.84096889
196712220600,0.555555556,63.60334542
196712220900,-0.555555556,58.14079858
196712221200,-2.222222222,62.93039863
196712221500,-1.666666667,65.83037602
196712221800,-1.111111111,60.54783322
196712222100,0,55.83980874
196712230000,-0.555555556,55.68827746
196712230300,0.555555556,69.1766699
196712230600,-0.555555556,68.94044917
196712230900,-2.222222222,71.57282464
196712231200,-3.333333333,71.34863809
196712231500,-3.333333333,71.34863809
196712231800,-2.777777778,68.46053521
196712232100,-1.111111111,57.99377749
196712240000,-0.555555556,46.77355746
196712240300,-1.111111111,60.54783322
196712240600,-0.555555556,53.32830231
196712240900,-1.111111111,57.99377749
196712241200,-2.777777778,65.57270235
196712241500,-2.222222222,55.22979205
196712241800,-1.111111111,53.17162012
196712242100,-1.666666667,57.84609998
196712250000,0,51.21777262
196712250300,0.555555556,39.49833697
196712250600,1.111111111,36.29516037
196712250900,0,44.92243943
196712251200,-1.111111111,57.99377749
196712251500,-1.111111111,57.99377749
196712251800,-0.555555556,39.15386693
196712252100,0,42.98289219
196712260000,1.666666667,38.12081651
196712260300,1.666666667,47.43438495
196712260600,1.111111111,49.36191527
196712260900,-0.555555556,44.75408733
196712261200,-1.111111111,44.58518501
196712261500,-1.111111111,57.99377749
196712261800,-0.555555556,37.43128683
196712262100,0,46.93962756
196712270000,0,58.28716597
196712270300,1.666666667,49.52340325
196712270600,0.555555556,43.15252899
196712270900,-1.111111111,57.99377749
196712271200,-1.666666667,57.84609998
196712271500,-2.222222222,52.85634158
196712271800,1.111111111,36.29516037
196712272100,1.111111111,51.53582233
196712280000,3.333333333,36.9809534
196712280300,3.333333333,40.3514506
196712280600,3.333333333,36.9809534
196712280900,0.555555556,41.28939846
196712281200,-0.555555556,51.05782141
196712281500,-1.666666667,37.08398111
196712281800,-1.666666667,65.83037602
196712282100,0,60.82951985
196712290000,1.666666667,49.52340325
196712290300,1.666666667,53.94869555
196712290600,0.555555556,58.43288237
196712290900,0.555555556,55.99069533
196712291200,-1.111111111,53.17162012
196712291500,-1.666666667,65.83037602
196712291800,-3.333333333,71.34863809
196712292100,-0.555555556,68.94044917
196712300000,1.111111111,56.14093956
196712300300,1.666666667,56.2905438
196712300600,1.666666667,56.2905438
196712300900,0.555555556,58.43288237
196712301200,-1.666666667,60.40600444
196712301500,-1.666666667,60.40600444
196712301800,-2.777777778,50.4118061
196712302100,0,69.05886778
196712310000,1.666666667,61.24716818
196712310300,1.111111111,78.43890448
196712310600,1.111111111,72.23098256
196712310900,-0.555555556,100
196712311200,-1.111111111,92.15542688
196712311500,-1.111111111,78.08568317
196712311800,-1.111111111,78.08568317
196712312100,-1.111111111,81.41119793
196801010000,0,75.08089853
196801010300,0,69.05886778
196801010600,0,66.21205058
196801010900,-1.666666667,68.7017476
196801011200,-1.666666667,65.83037602
196801011500,-1.111111111,68.82141036
196801011800,-1.666666667,71.68400817
196801012100,-0.555555556,66.08546574
196801020000,0.555555556,60.9693838
196801020300,1.666666667,58.72237307
196801020600,0.555555556,60.9693838
196801020900,0,58.28716597
196801021200,-0.555555556,68.94044917
196801021500,-1.111111111,65.95824208
196801021800,-1.111111111,74.88143141
196801022100,-0.555555556,68.94044917
196801030000,0,72.01396618
196801030300,-0.555555556,78.17475555
196801030600,0,60.82951985
196801030900,-0.555555556,78.17475555
196801031200,-1.111111111,68.82141036
196801031500,-1.111111111,63.20153459
196801031800,-1.666666667,77.99609327
196801032100,0,69.05886778
196801040000,1.666666667,58.72237307
196801040300,1.666666667,66.58800769
196801040600,1.666666667,53.94869555
196801040900,0,42.98289219
196801041200,-0.555555556,48.87386782
196801041500,-1.111111111,53.17162012
196801041800,-0.555555556,55.68827746
196801042100,1.111111111,56.14093956
196801050000,1.111111111,53.79454367
196801050300,1.111111111,51.53582233
196801050600,1.666666667,56.2905438
196801050900,0,49.03714865
196801051200,0,44.92243943
196801051500,-1.111111111,46.60691084
196801051800,-0.555555556,51.05782141
196801052100,0.555555556,53.63976214
196801060000,2.222222222,49.68429586
196801060300,1.666666667,56.2905438
196801060600,1.111111111,56.14093956
196801060900,-0.555555556,53.32830231
196801061200,-1.666666667,63.06629505
196801061500,-2.777777778,71.46103591
196801061800,-1.666666667,63.06629505
196801062100,1.666666667,45.42419582
196801070000,2.222222222,47.59815531
196801070300,1.111111111,43.32164384
196801070600,0.555555556,43.15252899
196801070900,-0.555555556,68.94044917
196801071200,-1.666666667,63.06629505
196801071500,-2.222222222,55.22979205
196801071800,-1.666666667,53.01430051
196801072100,-1.111111111,46.60691084
196801080000,0,42.98289219
196801080300,0.555555556,43.15252899
196801080600,0,42.98289219
196801080900,-1.111111111,44.58518501
196801081200,-1.111111111,42.64205395
196801081500,-1.111111111,38.9809457
196801081800,-0.555555556,40.94685042
196801082100,-0.555555556,40.94685042
196801090000,0,42.98289219
196801090300,1.666666667,41.6299797
196801090600,0.555555556,45.09024142
196801090900,-1.111111111,38.9809457
196801091200,-2.222222222,50.57424443
196801091500,-2.222222222,55.22979205
196801091800,-2.222222222,46.27188588
196801092100,-0.555555556,48.87386782
196801100000,2.222222222,47.59815531
196801100300,1.666666667,41.6299797
196801100600,1.111111111,41.45993529
196801100900,1.111111111,41.45993529
196801101200,0,41.11836992
196801101500,-2.777777778,62.79384196
196801101800,-1.666666667,55.38327144
196801102100,0,49.03714865
196801110000,0,58.28716597
196801110300,1.111111111,53.79454367
196801110600,1.111111111,45.25749349
196801110900,-0.555555556,39.15386693
196801111200,-2.222222222,52.85634158
196801111500,-3.333333333,62.65662169
196801111800,-0.555555556,63.33612061
196801112100,0.555555556,43.15252899
196801120000,1.666666667,49.52340325
196801120300,1.666666667,53.94869555
196801120600,-0.555555556,44.75408733
196801120900,-1.111111111,55.53609914
196801121200,-2.222222222,62.93039863
196801121500,-2.222222222,57.69776335
196801121800,-1.666666667,65.83037602
196801122100,-1.666666667,60.40600444
196801130000,-0.555555556,55.68827746
196801130300,1.111111111,53.79454367
196801130600,-0.555555556,51.05782141
196801130900,-1.111111111,57.99377749
196801131200,-1.666666667,63.06629505
196801131500,-2.777777778,77.81534592
196801131800,-2.222222222,74.67971523
196801132100,-1.666666667,74.78085637
196801140000,-1.111111111,71.79459038
196801140300,-1.111111111,68.82141036
196801140600,0,49.03714865
196801140900,-2.222222222,55.22979205
196801141200,-2.222222222,55.22979205
196801141500,-3.333333333,34.90486555
196801141800,-2.222222222,38.63373742
196801142100,-2.222222222,42.29913204
196801150000,0.555555556,30.13350559
196801150300,1.111111111,34.7058654
196801150600,0,42.98289219
196801150900,-0.555555556,37.43128683
196801151200,-4.444444444,54.60931149
196801151500,-5,67.97045632
196801151800,-3.333333333,62.65662169
196801152100,-1.666666667,60.40600444
196801160000,-2.222222222,60.26351461
196801160300,-0.555555556,55.68827746
196801160600,0.555555556,55.99069533
196801160900,-1.111111111,57.99377749
196801161200,-1.111111111,57.99377749
196801161500,-2.777777778,74.5780041
196801161800,-1.111111111,65.95824208
196801162100,1.111111111,51.53582233
196801170000,1.111111111,61.1085989
196801170300,0.555555556,60.9693838
196801170600,0.555555556,66.33800016
196801170900,0.555555556,63.60334542
196801171200,-2.222222222,84.73259342
196801171500,-2.222222222,77.90598211
196801171800,-2.222222222,74.67971523
196801172100,-1.666666667,74.78085637
196801180000,-1.111111111,63.20153459
196801180300,0.555555556,66.33800016
196801180600,0.555555556,51.37710575
196801180900,0.555555556,47.10512175
196801181200,0.555555556,51.37710575
196801181500,1.111111111,47.27004066
196801181800,0,39.32633111
196801182100,0.555555556,60.9693838
196801190000,1.111111111,56.14093956
196801190300,1.111111111,61.1085989
196801190600,1.111111111,53.79454367
196801190900,0.555555556,53.63976214
196801191200,-1.111111111,55.53609914
196801191500,-1.111111111,57.99377749
196801191800,-0.555555556,55.68827746
196801192100,-0.555555556,55.68827746
196801200000,1.666666667,56.2905438
196801200300,1.666666667,53.94869555
196801200600,1.111111111,58.5779505
196801200900,0.555555556,60.9693838
196801201200,-1.666666667,60.40600444
196801201500,-3.888888889,74.37285627
196801201800,-3.888888889,71.23562724
196801202100,-1.111111111,65.95824208
196801210000,1.111111111,47.27004066
196801210300,0.555555556,58.43288237
196801210600,0.555555556,49.19983077
196801210900,0,44.92243943
196801211200,-1.111111111,48.70998722
196801211500,-3.333333333,50.24874241
196801211800,-3.333333333,52.53849825
196801212100,-1.111111111,50.89725063
